"Datum","Rohr","Blickrichtung","Tiefe","Bonitur","TK","PaNr","BLOCK","FRUFOL","KULTUR1","KULTUR2","BOBE","Nduengung","Termin2","Date","Jahr","Monat","Termin","YearBlock","MainPlot","doy"
35566,"a","right",15,3,15,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",20,4,30,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",25,3,30,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",30,1,30,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",35,4,45,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",40,3,45,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",45,2,45,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",50,1,60,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",55,1.5,60,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",60,0,60,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",65,0,75,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",70,0,75,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",75,0,75,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",80,0,90,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",85,0,90,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",90,0,90,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",95,0,105,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",100,0,105,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",105,0,105,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",110,0,120,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",115,0,120,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",120,0,120,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",5,1,15,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",10,0,15,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",15,1,15,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",20,0,30,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",25,0,30,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",30,0.5,30,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",35,0.5,45,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",40,0,45,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",45,0,45,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",50,0,60,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",55,3,60,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",60,0,60,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",65,0,75,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",70,0,75,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",75,0,75,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",80,0,90,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",85,0,90,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",90,0,90,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",95,0,105,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",100,0,105,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",105,0,105,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",110,0,120,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",115,0,120,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",120,0,120,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",5,0,15,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",10,0.5,15,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",15,1,15,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",20,0.5,30,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",25,0,30,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",30,1,30,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",35,0,45,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",40,0,45,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",45,0,45,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",50,0.5,60,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",55,1,60,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",60,0,60,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",65,1,75,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",70,1,75,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",75,1,75,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",80,0,90,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",85,0,90,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",90,0,90,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",95,0,105,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",100,0,105,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",105,0,105,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",110,0,120,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",115,0,120,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",120,0,120,50,2,"Gemüse","Weizen","Spinat","Pflug","red",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",5,0,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",10,0.5,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",15,0.5,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",20,2,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",25,0,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",30,1.5,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",35,2,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",40,2,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",45,1,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",50,0,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",55,0,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",60,0.5,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",65,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",70,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",75,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",80,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",85,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",90,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",95,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",100,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",105,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",110,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",115,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",120,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",5,0,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",10,5,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",15,3,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",20,1,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",25,1,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",30,4,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",35,3,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",40,5,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",45,1,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",50,1,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",55,0,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",60,0,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",65,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",70,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",75,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",80,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",85,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",90,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",95,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",100,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",105,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",110,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",115,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","right",120,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",5,1,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",10,0.5,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",15,1,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",20,0.5,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",25,1.5,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",30,0.5,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",35,1,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",40,0,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",45,0,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",50,1,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",55,0,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",60,0,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",65,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",70,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",75,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",80,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",85,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",90,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",95,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",100,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",105,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",110,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",115,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","left",120,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",5,0,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",10,1,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",15,0.5,15,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",20,1,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",25,0.5,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",30,1,30,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",35,1,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",40,0,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",45,0.5,45,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",50,0,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",55,0,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",60,0,60,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",65,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",70,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",75,0,75,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",80,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",85,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",90,0,90,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",95,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",100,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",105,0,105,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",110,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",115,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"b","right",120,0,120,46,2,"Gemüse","Weizen","Spinat","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Gemüse",136
35566,"a","left",5,0,15,32,2,"Agrar","Weizen","Senf","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Agrar",136
35566,"a","left",10,1,15,32,2,"Agrar","Weizen","Senf","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Agrar",136
35566,"a","left",15,1,15,32,2,"Agrar","Weizen","Senf","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Agrar",136
35566,"a","left",20,1,30,32,2,"Agrar","Weizen","Senf","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Agrar",136
35566,"a","left",25,0.5,30,32,2,"Agrar","Weizen","Senf","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Agrar",136
35566,"a","left",30,1,30,32,2,"Agrar","Weizen","Senf","Pflug","norm",2,1997-05-16,"1997","Mai",10,"1997_2","1997_2_Agrar",136
